,time,youtube_views,avg_youtube_views,Holidays,Access Control,Activity Monitoring,Anomaly Detection,Solution_APPLICATION WHITELISTING_Mentions,Solution_ATTACK TREE_Mentions,Solution_BEHAVIOR BASED DETECTION_Mentions,Solution_BLACKHOLING_Mentions,Solution_BLACKLISTING_Mentions,Blockchain,CAPTCHA,Solution_CODE SIGNING_Mentions,Solution_CONTINUOUS AUTHENTICATION_Mentions,Solution_Control Flow Integrity_Mentions,Cryptography/Encryption,Solution_DARKNET MONITORING_Mentions,Data Backups,Solution_DATA LEAKAGE DETECTION/PREVENTION_Mentions,Solution_DATA LOSS PREVENTION_Mentions,Solution_DATA PROVENANCE_Mentions,Solution_DECEPTION TECHNOLOGY_Mentions,Distributed Ledgers Technology,Solution_DYNAMIC ANALYSIS_Mentions,Solution_DYNAMIC RESOURCE MANAGEMENT_Mentions,Solution_FILE INTEGRITY MONITORING_Mentions,Solution_FORMAL VERIFICATION_Mentions,Game Theory,Solution_GRAPHICAL AUTHENTICATION_Mentions,Graphical Model,HTTPS,Solution_HONEYPOT_Mentions,Solution_HYPERGAME_Mentions,Solution_IDENTITY MANAGEMENT_Mentions,Solution_Identity-Based Encryption (IBE)_Mentions,Image Recognition,Solution_INTRUSION DETECTION/PREVENTION SYSTEM_Mentions,Solution_KEYSTROKE DYNAMICS_Mentions,Solution_LEAST PRIVILEGE_Mentions,Machine Learning/Deep Learning,Solution_MOVING TARGET DEFENSE_Mentions,Solution_MULTI FACTOR AUTHENTICATION_Mentions,Solution_MUTUAL AUTHENTICATION_Mentions,NLP/LLM,Solution_NETWORK SEGMENTATION_Mentions,Solution_ONE TIME PASSWORD_Mentions,Solution_PACKET FILTERING_Mentions,Solution_PASSWORD HASHING_Mentions,Solution_PASSWORD MANAGEMENT_Mentions,Password Policy,Password Strength Meters,Solution_PATCH MANAGEMENT_Mentions,Penetration Testing,Privacy Preserving,Solution_PUBLIC KEY INFRASTRUCTURE_Mentions,Rank Correlation,Rate Limiting,Risk Assessment,SIEM,SSL/TLS,Sandboxing,Secure Boot,Session Management,Software Defined Network,Source Identification,Split Manufacturing,Standardised Communication,Static Analysis,Solution_HIDDEN MARKOV MODEL_Mentions,Strong Authentication,Supply Chain Risk Management,Traffic Shaping,User Behaviour Analytics,VPN,Virtual Keyboards,Vulnerability Assessment,Vulnerability Management,Vulnerability Scanner,Mentions-Advanced persistent threat,Mentions-Account Hijacking,Mentions-Backdoor,Mentions-Botnet,Mentions-DDoS,Mentions-Disinformation/Misinformation,Mentions-Dropper,Mentions-Insider Threat,Mentions-Malware,Mentions-Password Attack,Mentions-Phishing,Mentions-Ransomware,Mentions-Session Hijacking,Mentions-Targeted Attack,Mentions-Trojan,Mentions-Vulnerability,Mentions-Zero-day,start_date,cluster_0_score,cluster_1_score,cluster_2_score,cluster_3_score,cluster_4_score,cluster_5_score,cluster_6_score,cluster_7_score,cluster_8_score,cluster_9_score,cluster_10_score,cluster_11_score,cluster_12_score,cluster_13_score,cluster_14_score
2811,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2812,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2813,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2814,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2816,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2820,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2821,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2822,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-21,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2824,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2826,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2827,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2828,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2829,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2830,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2831,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
2832,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2833,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2834,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-01,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2836,2023-08,7688720191.0,213575560.8611111,20.0,9.0,35.0,33.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,1.0,0.0,6.0,0.0,15.0,3.0,1.0,1.0,2657.0,0.0,2.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,517.0,20.0,4673.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,37.0,12.0,3.0,229.0,2.0,208.0,4.0,3.0,15.0,3.0,15.0,12.0,1.0,20.0,1994.0,2638.0,284.0,2023-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
