time,youtube_views,avg_youtube_views,Holidays,Access Control,Activity Monitoring,Anomaly Detection,Solution_APPLICATION WHITELISTING_Mentions,Solution_ATTACK TREE_Mentions,Solution_BEHAVIOR BASED DETECTION_Mentions,Solution_BLACKHOLING_Mentions,Solution_BLACKLISTING_Mentions,Blockchain,CAPTCHA,Solution_CODE SIGNING_Mentions,Solution_CONTINUOUS AUTHENTICATION_Mentions,Solution_Control Flow Integrity_Mentions,Cryptography/Encryption,Solution_DARKNET MONITORING_Mentions,Data Backups,Solution_DATA LEAKAGE DETECTION/PREVENTION_Mentions,Solution_DATA LOSS PREVENTION_Mentions,Solution_DATA PROVENANCE_Mentions,Solution_DECEPTION TECHNOLOGY_Mentions,Distributed Ledgers Technology,Solution_DYNAMIC ANALYSIS_Mentions,Solution_DYNAMIC RESOURCE MANAGEMENT_Mentions,Solution_FILE INTEGRITY MONITORING_Mentions,Solution_FORMAL VERIFICATION_Mentions,Game Theory,Solution_GRAPHICAL AUTHENTICATION_Mentions,Graphical Model,Solution_HONEYPOT_Mentions,Solution_HYPERGAME_Mentions,Solution_IDENTITY MANAGEMENT_Mentions,Solution_Identity-Based Encryption (IBE)_Mentions,Image Recognition,Solution_INTRUSION DETECTION/PREVENTION SYSTEM_Mentions,Solution_KEYSTROKE DYNAMICS_Mentions,Solution_LEAST PRIVILEGE_Mentions,Machine Learning/Deep Learning,Solution_MOVING TARGET DEFENSE_Mentions,Solution_MULTI FACTOR AUTHENTICATION_Mentions,Solution_MUTUAL AUTHENTICATION_Mentions,NLP/LLM,Solution_NETWORK SEGMENTATION_Mentions,Solution_ONE TIME PASSWORD_Mentions,Solution_PACKET FILTERING_Mentions,Solution_PASSWORD HASHING_Mentions,Solution_PASSWORD MANAGEMENT_Mentions,Solution_PATCH MANAGEMENT_Mentions,Penetration Testing,Privacy Preserving,Solution_PUBLIC KEY INFRASTRUCTURE_Mentions,Rank Correlation,Rate Limiting,Risk Assessment,SIEM,SSL/TLS,Sandboxing,Secure Boot,Session Management,Software Defined Network,Source Identification,Standardised Communication,Static Analysis,Solution_HIDDEN MARKOV MODEL_Mentions,Strong Authentication,Supply Chain Risk Management,Traffic Shaping,User Behaviour Analytics,VPN,Virtual Keyboards,Vulnerability Assessment,Vulnerability Management,Vulnerability Scanner,Mentions-Advanced persistent threat,Mentions-Account Hijacking,Mentions-Backdoor,Mentions-Botnet,Mentions-DDoS,Mentions-Disinformation/Misinformation,Mentions-Dropper,Mentions-Insider Threat,Mentions-Malware,Mentions-Password Attack,Mentions-Phishing,Mentions-Ransomware,Mentions-Session Hijacking,Mentions-Targeted Attack,Mentions-Trojan,Mentions-Vulnerability,Mentions-Zero-day,cluster_0_score,cluster_1_score,cluster_2_score,cluster_3_score,cluster_4_score,cluster_5_score,cluster_6_score,cluster_7_score,cluster_8_score,cluster_9_score,cluster_10_score,cluster_11_score,cluster_12_score,cluster_13_score,cluster_14_score,DDoS-ALL,Phishing-ALL,Ransomware-ALL,Password Attack-ALL,Account Hijacking-ALL,Trojan-ALL,Vulnerability-ALL,Zero-day-ALL,Advanced persistent threat-ALL,Malware-ALL,Disinformation/Misinformation-ALL,Targeted Attack-ALL,Brute Force Attack-ALL,Backdoor-ALL,Botnet-ALL,Cryptojacking-ALL,Mentions-Brute Force Attack,Mentions-Cryptojacking,Mentions-MITM,Mentions-DNS Spoofing,Mentions-Adversarial Attack,Mentions-Data Poisoning,Mentions-Deepfake,Mentions-Supply Chain,Mentions-IoT Device Attack,WAR/CONFLICT ALL,Solution_BLOCKCHAIN_Mentions,Solution_ACCESS CONTROL_Mentions,Solution_ENCRYPTION_Mentions,Solution_SUPPLY CHAIN RISK MANAGEMENT_Mentions,Solution_ML/DL_Mentions,Solution_ANOMALY DETECTION_Mentions,Solution_CRYPTOGRAPHY_Mentions,Solution_PENETRATION TESTING_Mentions,Solution_IDS/IPS_Mentions,Solution_STATIC ANALYSIS_Mentions,Solution_SESSION MANAGEMENT_Mentions,Solution_CAPTCHA_Mentions,Solution_RATE LIMITING_Mentions,Solution_GRAPHICAL MODEL_Mentions,Solution_SOFTWARE DEFINED NETWORK_Mentions,Solution_GAME THEORY_Mentions,Solution_TRAFFIC SHAPING_Mentions,Solution_RANK CORRELATION_Mentions,Solution_STRONG AUTHENTICATION_Mentions,Solution_SSL/TLS_Mentions,Solution_HTTPS_Mentions,Solution_DATA SANITIZATION_Mentions,Solution_OUTLIER DETECTION_Mentions,Solution_ADVERSARIAL TRAINING_Mentions,Solution_TRUSTWORTHY AI_Mentions,Solution_Bayesian Network_Mentions,Solution_SPLIT MANUFACTURING_Mentions,Solution_VULNERABILITY MANAGEMENT_Mentions,Solution_VPN_Mentions,Solution_PRIVACY PRESERVING_Mentions,Solution_SECURE BOOT_Mentions,Solution_MERKLE SIGNATURE_Mentions,Solution_LIVENESS DETECTION_Mentions,Solution_3D FACE RECONSTRUCTION_Mentions,Solution_BIOMETRICS_Mentions,Solution_DIGITAL WATERMARK_Mentions,Solution_DATA BACKUPS_Mentions,Solution_DATA AUGMENTATION_Mentions,Solution_DIMENSIONALITY REDUCTION_Mentions,Solution_DEFENSIVE DISTILLATION_Mentions,Solution_RRAM_Mentions,Solution_SPATIAL SMOOTHING_Mentions,Solution_NOISE INJECTION_Mentions,Solution_TAINT ANALYSIS_Mentions,Solution_USER BEHAVIOR ANALYTICS_Mentions,Solution_RISK ASSESSMENT_Mentions,Solution_SANDBOXING_Mentions,Solution_VIRTUAL KEYBOARDS_Mentions,Solution_DYNAMIC BINARY INSTRUMENTATION_Mentions,Solution_DNSSEC_Mentions,Solution_CERTIFICATE PINNING_Mentions,Solution_SECURE SIMPLE PAIRING_Mentions,Solution_VULNERABILITY ASSESSMENT_Mentions,Solution_SIEM_Mentions,Solution_STANDARDIZED COMMUNICATION_Mentions,Solution_VULNERABILITY SCANNER_Mentions,Solution_PASSWORD STRENGTH METERS_Mentions,Solution_PASSWORD POLICY_Mentions,Solution_ACTIVITY MONITORING_Mentions,Solution_DISTRIBUTED LEDGERS_Mentions,Solution_SOURCE IDENTIFICATION_Mentions,Solution_IMAGE RECOGNITION_Mentions,Solution_NLP/LLM_Mentions
2016-04,6000215327,166672648,22,11.48214286,43.92857143,62.94642857,0,0,0,11,0,71.875,0.517857143,0,0,3,22.28571429,0,2.875,0,0,0,0,5.303571429,9,0,0,9,18.83928571,0,14.91071429,6,0,15,30,38.30357143,6.785714286,0,0,3677.517857,9,21,24,243.625,0,7,2,0,0,0,2.178571429,23.35714286,12,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,4,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,7,0,0,26,100,9,0,20,444,68,53,4,2,3,25,9721,4,9,0,0,0,0,50,0,10,0,0,0,9,0,0,18,43,6,2,10,11,1,2,0,0,83,0,117,0,1,37,0,8,0,35,0,1,0,0,3,0,17151,8,210,529,0,51,30,414,12,163,12,1,16,2,0,26,38,0,3,0,42,12,0,1,0,0,5,2,3,19,112,2,0,0,0,139,7,2,0,2,0,7,0,0,0,0,90,0,0,0,0,0,0,13,6,0,0,0,0,0,0,4,9,1
2016-05,6000215327,166672648,68,11.48214286,43.92857143,62.94642857,1,3,0,19,1,71.875,0.517857143,0,2,2,22.28571429,0,2.875,4,0,0,0,5.303571429,17,0,0,9,18.83928571,0,14.91071429,15,0,5,16,38.30357143,6.785714286,11,0,3677.517857,6,5,23,243.625,0,3,0,0,0,0,2.178571429,23.35714286,13,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,5,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,4,0,1,36,83,2,0,13,639,91,43,1,0,10,43,18001,5,9,0,0,10,0,49,0,28,0,0,0,0,0,0,9,268,1,0,10,43,0,3,0,0,49,0,81,0,0,0,0,5,0,6,0,2,0,0,3,13,21113,6,239,643,6,63,39,426,4,84,31,2,58,2,3,17,27,0,0,3,4,3,0,3,0,0,14,1,3,7,84,0,0,5,0,285,3,0,0,2,0,22,0,0,7,0,144,0,0,0,0,0,0,11,3,0,3,0,7,1,0,0,12,12
2016-06,6000215327,166672648,23,11.48214286,43.92857143,62.94642857,0,6,0,2,0,71.875,0.517857143,0,4,5,22.28571429,0,2.875,0,0,2,0,5.303571429,13,0,0,15,18.83928571,0,14.91071429,7,0,15,30,38.30357143,6.785714286,10,2,3677.517857,2,1,28,243.625,0,5,0,0,0,0,2.178571429,23.35714286,9,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,19,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,4,0,1,34,156,11,0,9,651,60,79,9,3,34,24,18769,7,0,0,0,0,0,50,0,9,0,9,0,0,0,0,0,10,37,0,8,54,0,79,0,0,46,0,158,1,0,0,0,7,0,26,0,1,0,0,20,7,14459,0,274,720,3,89,85,537,27,185,24,0,25,0,1,55,55,0,0,3,9,12,0,5,0,0,9,0,0,6,67,0,0,4,0,148,7,7,0,4,0,18,0,0,0,0,110,2,2,1,0,2,1,10,5,0,10,0,0,3,0,6,3,3
2016-07,6000215327,166672648,27,11.48214286,43.92857143,62.94642857,0,8,0,38,0,71.875,0.517857143,0,3,3,22.28571429,0,2.875,0,1,0,0,5.303571429,5,3,0,27,18.83928571,0,14.91071429,24,0,8,78,38.30357143,6.785714286,5,0,3677.517857,14,11,64,243.625,0,12,3,1,2,0,2.178571429,23.35714286,25,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,15,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,18,0,0,69,153,13,0,23,738,95,79,1,0,13,19,25737,16,9,0,0,10,0,39,0,9,0,28,0,0,0,0,0,11,38,37,9,13,0,5,0,0,192,0,118,0,0,37,0,29,0,38,2,3,0,0,8,34,35126,18,318,898,11,116,95,709,19,336,41,0,49,0,4,29,51,0,0,0,26,4,0,3,0,0,12,0,0,11,186,0,0,17,0,315,2,0,0,0,0,16,0,2,1,0,157,0,0,0,0,0,0,11,7,0,5,0,3,0,0,4,3,12
2016-08,6000215327,166672648,20,11.48214286,43.92857143,62.94642857,0,2,4,39,0,71.875,0.517857143,0,6,0,22.28571429,0,2.875,0,1,5,0,5.303571429,15,0,0,18,18.83928571,0,14.91071429,20,0,13,34,38.30357143,6.785714286,15,5,3677.517857,12,21,22,243.625,0,4,4,2,2,0,2.178571429,23.35714286,13,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,5,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,29,0,1,57,161,1,0,49,710,90,102,7,10,14,17,18716,12,9,0,0,0,0,30,0,9,0,0,10,0,0,0,0,12,0,38,45,92,75,5,0,0,280,0,125,0,3,1,0,14,0,43,0,2,0,0,14,2,31770,20,249,862,4,96,52,597,10,189,36,0,6,0,2,25,16,0,0,6,49,6,0,8,1,0,10,0,0,23,135,8,0,5,0,361,0,4,0,1,3,0,0,1,19,0,127,3,6,3,14,0,4,13,4,0,1,0,0,1,0,0,4,17
2016-09,6000215327,166672648,36,11.48214286,43.92857143,62.94642857,0,8,0,94,1,71.875,0.517857143,0,7,1,22.28571429,0,2.875,0,0,4,0,5.303571429,2,0,0,15,18.83928571,0,14.91071429,20,0,18,24,38.30357143,6.785714286,3,2,3677.517857,15,4,25,243.625,0,4,2,5,2,0,2.178571429,23.35714286,18,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,9,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,11,0,4,88,198,4,0,37,622,85,55,13,2,14,29,22496,4,0,0,0,18,0,60,0,0,0,0,0,1,0,0,0,9,0,0,11,83,1,5,0,0,115,0,38,0,1,0,0,10,0,13,4,3,0,0,2,3,33960,11,262,677,0,81,37,493,38,211,15,0,26,1,0,46,44,0,1,4,31,5,0,9,0,0,15,0,0,21,133,1,0,3,0,266,11,0,0,4,0,6,0,0,3,0,145,1,0,0,0,0,0,21,0,0,2,0,1,2,0,2,3,4
2016-10,6000215327,166672648,44,11.48214286,43.92857143,62.94642857,1,10,0,24,2,71.875,0.517857143,0,4,6,22.28571429,0,2.875,7,0,4,0,5.303571429,14,0,0,7,18.83928571,5,14.91071429,55,0,12,32,38.30357143,6.785714286,15,8,3677.517857,37,14,50,243.625,0,17,2,4,2,1,2.178571429,23.35714286,16,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,16,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,9,1,5,51,216,13,0,33,972,138,155,17,2,7,22,26583,6,7,0,0,0,0,38,10,0,0,9,0,9,0,0,11,2,3,0,39,10,37,1,0,0,120,0,47,0,0,0,0,15,0,28,3,2,0,0,11,3,37544,47,343,905,0,114,104,704,12,312,34,2,20,2,0,30,42,5,0,1,24,16,1,12,2,0,30,8,12,7,148,0,0,0,0,289,2,0,0,0,0,0,0,0,14,0,153,4,0,0,10,0,0,23,0,0,2,1,1,2,0,2,8,12
2016-11,6000215327,166672648,23,11.48214286,43.92857143,62.94642857,1,7,0,11,1,71.875,0.517857143,5,9,3,22.28571429,0,2.875,0,0,9,0,5.303571429,7,0,0,12,18.83928571,0,14.91071429,18,0,4,44,38.30357143,6.785714286,5,0,3677.517857,7,28,46,243.625,1,12,4,0,0,0,2.178571429,23.35714286,16,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,9,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,13,0,2,47,291,2,0,23,713,116,58,18,1,9,21,12571,10,18,0,18,30,10,65,0,9,0,9,0,9,0,0,10,20,40,1,6,12,74,113,111,0,212,0,151,1,37,2,0,25,0,32,0,4,0,0,5,6,18997,9,308,962,0,122,63,771,5,267,24,2,0,3,5,41,52,0,0,9,37,23,0,5,0,0,13,4,5,20,161,1,0,5,0,382,4,1,0,6,0,13,0,1,0,0,102,0,0,0,17,0,3,6,5,2,1,0,0,2,2,1,5,19
2016-12,6000215327,166672648,67,11.48214286,43.92857143,62.94642857,0,12,0,49,0,71.875,0.517857143,0,24,0,22.28571429,5,2.875,6,0,9,0,5.303571429,16,0,0,17,18.83928571,5,14.91071429,24,0,22,58,38.30357143,6.785714286,4,0,3677.517857,26,26,67,243.625,3,32,9,2,0,1,2.178571429,23.35714286,31,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,20,0,0,92,200,8,0,23,967,180,107,23,1,23,16,36983,4,0,0,9,10,0,74,0,9,0,9,0,0,0,0,20,9,0,0,4,16,0,3,1,0,121,1,77,0,0,1,0,18,0,46,0,3,0,0,3,15,21105,41,345,975,0,151,112,812,10,349,37,0,56,2,2,66,48,2,3,4,45,8,0,4,0,0,11,0,0,22,185,3,0,9,0,338,6,0,2,1,0,1,0,0,14,0,217,0,5,0,9,6,0,15,2,0,6,0,0,5,2,0,7,7
2017-01,6000215327,166672648,76,11.48214286,43.92857143,62.94642857,2,7,0,51,6,71.875,0.517857143,1,10,2,22.28571429,2,2.875,2,0,13,0,5.303571429,14,2,0,21,18.83928571,0,14.91071429,28,0,33,56,38.30357143,6.785714286,11,3,3677.517857,18,22,16,243.625,1,8,0,0,9,0,2.178571429,23.35714286,19,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,13,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,14,2,2,133,198,3,0,19,1175,143,64,14,6,10,67,24173,14,72,10,19,0,0,40,10,111,0,108,9,0,0,0,18,5,17,11,1,16,0,3,0,0,25,0,57,0,0,0,0,20,0,39,0,3,0,0,37,16,58698,27,380,873,4,120,62,771,20,318,30,1,0,4,1,52,47,0,0,2,41,5,0,18,0,0,9,17,2,27,113,1,0,14,0,618,9,0,0,5,0,12,0,0,0,0,185,6,0,0,9,0,0,29,11,0,5,0,0,1,5,0,8,21
2017-02,6000215327,166672648,12,11.48214286,43.92857143,62.94642857,0,2,0,4,2,71.875,0.517857143,2,13,1,22.28571429,0,2.875,1,1,5,0,5.303571429,11,0,0,14,18.83928571,2,14.91071429,15,0,9,30,38.30357143,6.785714286,2,3,3677.517857,9,6,27,243.625,3,9,0,0,3,0,2.178571429,23.35714286,21,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,6,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,9,1,3,84,145,1,0,20,669,86,69,3,0,8,22,14112,15,13,0,9,10,0,30,0,18,0,9,0,0,0,0,14,2,2,5,41,7,0,75,0,0,276,0,48,0,0,0,0,18,0,29,0,4,0,0,1,19,25096,1,233,643,0,99,68,552,27,192,24,2,28,1,0,38,44,0,0,8,21,7,0,0,0,0,14,2,0,2,119,0,0,0,0,307,0,1,0,10,0,13,0,0,17,0,102,2,0,0,0,0,0,19,5,0,6,0,0,0,5,2,5,17
2017-03,6000215327,166672648,17,11.48214286,43.92857143,62.94642857,0,9,0,21,0,71.875,0.517857143,1,14,2,22.28571429,0,2.875,1,1,0,0,5.303571429,15,0,1,18,18.83928571,2,14.91071429,31,0,26,18,38.30357143,6.785714286,6,2,3677.517857,17,18,27,243.625,0,9,9,0,0,0,2.178571429,23.35714286,13,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,27,0,0,59,152,2,0,9,871,71,61,11,1,12,12,26072,10,0,29,0,10,0,10,10,0,0,19,0,10,0,0,18,4,41,46,2,79,1,3,0,0,321,0,119,0,0,75,0,17,0,38,2,0,0,0,9,19,27423,34,287,873,2,77,47,511,3,284,29,0,19,0,0,44,29,0,1,3,24,1,0,0,3,0,7,0,2,28,86,5,0,1,0,246,4,1,0,16,0,8,0,1,3,2,154,1,0,0,0,0,0,8,10,0,4,0,0,1,0,3,3,11
2017-04,6000215327,166672648,62,11.48214286,43.92857143,62.94642857,0,12,0,18,1,71.875,0.517857143,0,11,4,22.28571429,0,2.875,6,0,6,0,5.303571429,11,0,0,18,18.83928571,2,14.91071429,41,0,18,16,38.30357143,6.785714286,0,0,3677.517857,23,0,34,243.625,3,9,0,0,0,0,2.178571429,23.35714286,10,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,2,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,2,0,0,30,163,3,0,10,447,78,45,25,3,4,30,22291,3,0,0,0,0,9,9,20,46,0,0,9,0,0,0,0,1,77,5,3,87,38,75,74,0,353,0,237,74,1,0,0,36,0,28,0,1,0,0,3,9,141742,22,177,685,1,75,48,498,2,232,16,0,35,1,2,11,49,0,0,0,38,9,0,7,0,0,20,0,0,3,103,0,0,0,0,171,6,1,0,8,0,0,0,0,6,0,91,3,0,0,16,0,0,11,3,0,3,0,1,4,0,0,1,5
2017-05,6000215327,166672648,55,11.48214286,43.92857143,62.94642857,0,0,4,5,0,71.875,0.517857143,0,11,7,22.28571429,0,2.875,7,0,2,0,5.303571429,9,0,0,18,18.83928571,4,14.91071429,13,0,0,38,38.30357143,6.785714286,2,8,3677.517857,20,12,28,243.625,0,2,0,0,0,5,2.178571429,23.35714286,13,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,0,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,3,0,1,47,121,3,0,11,493,82,65,6,0,7,38,14505,1,9,0,3,0,0,9,10,28,0,15,10,0,9,0,0,2,42,74,3,84,37,38,37,0,269,37,261,0,37,37,0,15,0,31,0,0,0,0,19,16,23674,55,231,788,10,95,71,542,4,184,18,0,9,0,0,36,44,2,0,4,12,9,0,1,0,0,7,3,0,12,86,0,0,0,0,220,3,1,2,0,0,3,0,0,2,1,104,1,0,0,0,0,0,9,0,0,6,0,3,0,2,0,6,14
2017-06,6000215327,166672648,48,11.48214286,43.92857143,62.94642857,0,8,0,25,2,71.875,0.517857143,3,10,3,22.28571429,0,2.875,0,0,2,0,5.303571429,19,0,0,24,18.83928571,0,14.91071429,23,0,18,36,38.30357143,6.785714286,18,7,3677.517857,0,19,27,243.625,0,16,0,4,0,0,2.178571429,23.35714286,21,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,5,0,4,73,346,9,0,72,881,90,72,30,1,1,60,38058,6,0,0,16,0,0,38,0,11,0,0,0,10,0,0,9,3,1,83,3,41,37,37,0,0,279,0,118,1,38,1,0,24,0,61,5,5,0,0,9,21,21685,107,370,871,4,163,95,704,8,318,32,0,45,2,5,53,65,0,0,6,68,11,0,10,0,0,11,0,2,19,138,0,0,13,0,404,4,1,3,12,3,19,0,5,3,0,145,8,6,0,1,0,0,17,10,0,2,0,0,5,4,0,13,6
2017-07,6000215327,166672648,13,11.48214286,43.92857143,62.94642857,0,6,8,41,5,71.875,0.517857143,1,11,7,22.28571429,0,2.875,4,0,21,0,5.303571429,23,0,0,15,18.83928571,2,14.91071429,45,0,48,22,38.30357143,6.785714286,5,6,3677.517857,10,34,50,243.625,0,13,4,3,9,0,2.178571429,23.35714286,15,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,13,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,37,0,4,148,354,15,0,31,1111,170,139,47,6,4,13,35637,35,1,0,10,0,0,0,0,37,0,0,0,0,0,0,8,1,39,43,1,88,37,38,0,0,460,0,153,0,1,38,0,18,0,70,2,4,0,0,9,53,27598,154,424,1104,7,223,168,832,15,435,50,0,32,0,0,61,57,0,0,6,42,28,0,11,0,0,22,0,0,35,225,0,0,3,4,320,12,0,3,14,0,8,0,1,14,0,140,2,0,0,0,0,0,28,17,2,1,0,0,2,4,5,6,13
2017-08,6000215327,166672648,23,11.48214286,43.92857143,62.94642857,0,3,0,16,1,71.875,0.517857143,0,15,2,22.28571429,0,2.875,1,0,5,0,5.303571429,39,0,0,15,18.83928571,6,14.91071429,22,0,12,22,38.30357143,6.785714286,4,3,3677.517857,10,0,35,243.625,0,2,11,0,0,0,2.178571429,23.35714286,17,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,14,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,2,0,2,64,187,10,0,19,601,83,113,13,0,3,1,13799,6,0,0,9,10,0,30,0,28,0,0,9,0,0,0,9,5,81,84,39,126,150,76,0,0,833,0,152,2,39,74,0,16,0,19,0,6,0,0,4,6,83066,43,174,690,3,118,51,449,9,207,56,0,0,1,2,46,40,0,0,2,24,12,0,0,0,0,25,0,2,5,128,2,0,0,0,96,0,2,6,3,0,3,0,2,8,0,125,4,0,1,29,0,5,20,1,0,1,0,0,2,1,3,5,16
2017-09,6000215327,166672648,38,11.48214286,43.92857143,62.94642857,0,15,0,11,0,71.875,0.517857143,0,5,0,22.28571429,0,2.875,0,3,8,0,5.303571429,25,0,0,26,18.83928571,0,14.91071429,25,0,10,28,38.30357143,6.785714286,8,5,3677.517857,14,16,42,243.625,0,6,0,11,1,0,2.178571429,23.35714286,13,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,11,0,1,55,180,7,0,18,893,99,66,32,1,25,36,27032,18,9,0,10,10,0,10,0,8,0,9,0,10,0,0,0,4,40,75,1,43,1,150,0,0,713,0,119,1,111,0,0,16,0,32,2,2,0,0,13,22,39064,136,393,936,0,138,55,671,9,252,40,0,21,0,1,51,56,0,0,2,20,14,0,6,0,0,14,0,1,8,220,1,0,2,0,196,2,6,3,3,0,13,0,0,13,0,160,1,0,0,20,0,0,9,12,0,1,1,0,0,2,1,4,18
2017-10,6000215327,166672648,41,11.48214286,43.92857143,62.94642857,1,0,0,29,6,71.875,0.517857143,10,10,15,22.28571429,0,2.875,4,0,2,0,5.303571429,22,0,0,27,18.83928571,4,14.91071429,18,0,19,88,38.30357143,6.785714286,5,10,3677.517857,60,14,76,243.625,0,13,4,1,7,11,2.178571429,23.35714286,28,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,19,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,40,0,9,118,346,5,0,75,1061,225,104,58,7,14,30,41682,16,9,0,36,10,0,9,20,18,0,9,0,0,0,0,10,4,151,41,3,160,0,75,0,1,606,0,345,0,1,111,0,23,0,93,5,2,0,0,20,48,31144,115,397,1326,2,236,133,931,3,378,37,1,15,1,5,91,67,0,2,2,20,13,1,7,6,0,27,0,0,29,194,0,0,18,0,334,3,0,5,11,0,4,2,4,17,0,157,2,0,3,0,5,0,11,11,0,3,1,0,3,6,2,13,18
2017-11,6000215327,166672648,24,11.48214286,43.92857143,62.94642857,0,13,0,18,3,71.875,0.517857143,0,3,1,22.28571429,0,2.875,2,2,4,0,5.303571429,24,0,0,17,18.83928571,0,14.91071429,15,0,13,30,38.30357143,6.785714286,2,6,3677.517857,7,45,49,243.625,0,6,0,0,0,0,2.178571429,23.35714286,36,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,7,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,18,3,0,58,267,11,0,18,678,111,73,28,8,7,44,28292,23,2,0,0,0,0,30,0,9,0,0,0,0,0,0,7,1,75,116,3,82,191,75,0,0,686,0,163,37,37,74,1,18,0,53,3,8,4,0,10,43,58817,164,380,902,5,167,99,757,12,333,52,2,45,1,2,65,27,0,4,3,37,26,0,19,5,0,13,0,1,21,139,0,0,0,0,267,7,0,0,0,0,8,0,0,1,1,155,0,1,0,17,2,0,7,18,0,2,0,2,5,5,0,13,7
